Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,I agree with Ashely ,Response,20.10.2020 14:20,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,I also agree with Ashley,Response,20.10.2020 14:20,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,The story also leads me to think that she is accustomed to having her every wish granted by her father and that she never learned the benefits of compassion.,Discussion,20.10.2020 14:20,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04, I like this idea!,Feedback,20.10.2020 14:21,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,I had not considered Ashley's idea that this experience might be an opportunity for the king to re-examine the practice.,Discussion,20.10.2020 14:21,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I couldn't either.,Response,20.10.2020 14:33,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,You're here for LIS6303 or for another class?,General Comment,20.10.2020 14:33,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"I sent an email to the coordinator and I hope to hear back from them, but I wouldn't mind setting up a discussion in our class page too",Logistics,20.10.2020 14:33,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm also in LIS6303!,Response,20.10.2020 14:39,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,okay awesome! ,Response,20.10.2020 14:43,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I'm going to create a discussion called Book Club 4 and see if we can see if there is anyone else who is part of that group.,Logistics,20.10.2020 14:43,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,Good idea!,Response,20.10.2020 14:44,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club One,pim-01,that the emphasis on barbarism implies that she sent him to the lion.,Discussion,20.10.2020 17:06,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club One,pim-01,My assumption is,Discussion,20.10.2020 17:06,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club One,pim-01,Hello. ,Greeting,20.10.2020 17:06,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"I'm honestly okay with either ending, ",Response,21.10.2020 10:59,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,but I think we should incorporate the King mentioning that he helped feed his daughter the information on what was behind each door. ,Discussion,21.10.2020 10:59,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,That's just my opinion though.,General Comment,21.10.2020 10:59,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,I want to wait to see what they think about how the ending should go as well.,Discussion,21.10.2020 11:00,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"Also, I got an email letting us know that Elias Royal is also a part of our group. ",Logistics,21.10.2020 11:00,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-11,"How do you think it should end, Emilie?",Discussion,21.10.2020 11:00,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,What were your thoughts?,Question,21.10.2020 11:31,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,"I could write the first draft based on my interpretation of our answers, then we could take turns editing - round robin style until we are happy with the result",Logistics,21.10.2020 11:31,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,"I think you are correct, Ashley. ",Response,21.10.2020 11:31,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Two,pim-04,"I thought we could all answer the questions in the messaging area (like you & I did), then we can take turns drafting a group response",Logistics,21.10.2020 11:31,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,"Of course, we should all definitely have a chance to contribute.",Logistics,21.10.2020 11:46,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I'm also okay with either ending for Part 1 as well. ,Discussion,21.10.2020 11:49,No,10
PIM P1,260,"Part 1: What happens next? What is behind the door, the lady or the tiger?  Part 2: Later, the King discovers that his daughter has broken the law.  How does the King respond? What happens?",Book Club Four,pim-12,I liked what you mentioned earlier Kyra,Feedback,21.10.2020 11:49,No,10
