Course,Book_ID,Topic,Bookclub,Pseudonym,Message,CodePreliminary,Message_Time,Is_Answer,Page,Response_Number
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,dig-16,"They need to produce less to start,...",Content Discussion,24.11.2020 19:21,No,11,23
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,dig-16," Corporations must be held responsible for the byproducts or waste that they create as a result of production, pre and post production.",Content Discussion,24.11.2020 19:21,No,11,23
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,dig-16, We should demand that designers create for a less materialistic world.,Content Discussion,24.11.2020 19:21,No,11,23
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,dig-16,Less is more should be the new motto moving forward.,Content Discussion,24.11.2020 19:21,No,11,23
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Three,dig-16,"Renewable sources of energy, more efficient recycling programs, less dependence on oil, plastic, and single-use items, and a global mental adjustment of the meaning of success.",Content Discussion,24.11.2020 19:21,No,11,23
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Four,dig-19,"Prototypes that should be considered for a resilient future include cars that run on electricity, plexiglass panes to keep people safe in a covid world.",Content Discussion,18.11.2020 16:59,No,11,24
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Four,dig-19,The article content relates to the design perspective because it talks about design.,Content Discussion,18.11.2020 16:59,No,11,24
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22, Part two- Discussion of climate change and COVID-19 working to find a way for people to physically distance but have social interaction.,Content Discussion,22.11.2020 13:22,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,... and how people must adapt to the changing world.,Content Discussion,22.11.2020 13:22,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,"For Part 1, the article discusses the problems that can arise when trying to define design ...",Content Discussion,22.11.2020 13:22,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,Ok.,Response,22.11.2020 15:45,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-22,Ok.,Response,22.11.2020 15:46,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,", and I hope what I've added acts to contribute to the discussion.",General Comment,22.11.2020 23:29,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,"Thank you for your patience, ...",Opening Statement,22.11.2020 23:29,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,"Right, sorry about the delay, ...",Opening Statement,22.11.2020 23:29,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,... today was a frenetic affair.,Opening Statement,22.11.2020 23:29,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-23,"Any comments, concerns, criticism?",Assignment Question,22.11.2020 23:29,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,... and the how various fields utilize it.,Content Discussion,22.11.2020 13:14,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,"For Part I, the article relates to the design perspective as it illustrates the diverse meanings of design ...",Content Discussion,22.11.2020 13:14,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24," For Part II, with COVD19 still being problematic, there will be more developments in designs that allow people to be distanced but still together.",Content Discussion,22.11.2020 13:14,No,11,25
DigStorytelling P2,`,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,... and then if we are good with everything before submitting the assignment.,Logistics,22.11.2020 13:43,No,11,25
DigStorytelling P2,`,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24, I am planning on checking in later to see what he adds ...,Logistics,22.11.2020 13:43,No,11,25
DigStorytelling P2,267,Part 1) Why does the article content relate to the design perspective? And Part 2) What sort of prototypes should be considered for a resilient future?,Book Club Five,dig-24,Matthew said he would be able to get on later tonight.,Logistics,22.11.2020 13:43,No,11,25
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club One,edf-01,I have added to the story,Logistics,3.11.2020 17:56,No,8,51
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Three,edf-05,The features are in the details of what surrounds him/her/them and will assist in their escape.,Content Discussion,1.11.2020 21:41,No,1,53
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Three,edf-05,I believe the occupant needs to look closer and not write off the minimalistic aesthetic as having no features. ,Content Discussion,1.11.2020 21:41,No,1,53
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,edf-08,"The handle design said, pull me  but the door required that you push it to open it from",Content Discussion,2.11.2020 20:38,No,8,52
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,edf-08,"He continued to place his fingers in the depressions of the heavy stainless door and pull, pull, pull. ",Content Discussion,2.11.2020 20:38,No,8,52
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,edf-08,The door did not budge an inch.,Content Discussion,2.11.2020 20:38,No,8,52
EDF6284 P1,265,"What happens next?  ...and please tie it to design, in some way.",Book Club Two,edf-08,t,Incomplete/Typo,2.11.2020 20:38,No,8,52
